Episode,Total Cost,Total Reward
9370.0,495544.76241,-182414.00018333332
9371.0,461870.8105966665,-136872.8948233333
9372.0,468212.9423033334,-146694.9367166667
9373.0,467876.3526533333,-148991.9865833333
9374.0,457172.1037966666,-96384.63386666669
9375.0,471597.25068333326,-109959.31129999996
9376.0,462685.2048033332,-145544.48018333336
9377.0,457887.49670000025,-111044.04811666669
9378.0,447891.65128999983,-41268.46516666668
9379.0,488959.15283666656,-205281.8795866667
9380.0,466028.4383333332,-97309.18385
9381.0,452732.12772333325,-48410.71911666667
9382.0,467740.44986333314,-185929.55613333336
9383.0,489405.5445466667,-138667.92938333336
9384.0,455171.0371033331,-80883.0446
9385.0,450401.0655833333,-56257.69658333333
9386.0,479318.8903466666,-162340.31038333333
9387.0,470840.1472799999,-58856.24208333335
9388.0,478681.13062,-87223.53926999998
9389.0,466828.9421666664,-51237.48031666667
9390.0,476837.3476633332,-55999.246816666666
9391.0,498701.8767966665,-140411.47201333332
9392.0,484335.3413999999,-58359.10335000001
9393.0,483018.526613333,-128992.50218333332
9394.0,458989.9089866664,-88096.06525
9395.0,445086.9384966665,-47938.71111666666
9396.0,459909.3892566664,-87046.05128999999
9397.0,455255.62229999993,-80649.05129999998
9398.0,473852.9500533333,-141519.99191666662
9399.0,459376.94586666656,-40843.32985
9400.0,460546.13243000006,-121910.05179999996
9401.0,449703.6162133332,-25207.236533333336
9402.0,499670.8434766666,-123733.5727333333
9403.0,481963.43979999993,-116919.00553333331
9404.0,510641.5758333333,-190469.55950000003
9405.0,490151.8420699998,-190691.0579266667
9406.0,458541.8416833331,-45220.14201666666
9407.0,490736.7255566666,-105117.45046666665
9408.0,488787.5269999999,-53452.68415
9409.0,481840.2669833332,-164830.10713333325
9410.0,471999.28147999983,-74242.05321666667
9411.0,453044.3204033333,-44767.32945
9412.0,444906.2646033333,-127081.46400999997
9413.0,482155.7632966668,-212118.92878333337
9414.0,486491.8001566666,-119120.8387
9415.0,502143.3746433332,-177227.4183666666
9416.0,452626.1379933334,-62804.32660666669
9417.0,446284.8554099998,-96607.2102566667
9418.0,458696.8212166666,-162389.84237666667
9419.0,455021.26533666655,-101207.76491666668
9420.0,456703.7667899999,-55043.09764999999
9421.0,487374.2600833333,-115135.33418333333
9422.0,455701.5265499999,-83974.73019999999
9423.0,455138.5752366666,-61007.62983666667
9424.0,453459.17786,-132531.7476666666
9425.0,482883.1895966667,-94555.84328333334
9426.0,471559.0851833332,-83517.66941666667
9427.0,453484.8563766665,-82502.22542999999
9428.0,490739.67596666666,-148216.90145999996
9429.0,454900.8397433333,-79059.97340333334
9430.0,465425.8921866665,-120064.49986000004
9431.0,469816.6380099999,-72393.02548333333
9432.0,450572.41248333344,-103812.33721666672
9433.0,454122.1984699999,-55597.843716666684
9434.0,480965.4954166665,-94467.2699566667
9435.0,472246.7141566666,-68764.3869
9436.0,457210.9980333334,-112972.95011666665
9437.0,458735.9450533333,-111448.15548333334
9438.0,470294.1503033332,-90219.05972
9439.0,460152.5449033333,-27065.256366666665
9440.0,448935.7030333332,-53718.54136666666
9441.0,453686.8437299999,-56369.58855666667
9442.0,479204.7823099999,-94322.1345
9443.0,486523.6597933333,-192101.30307666663
9444.0,465188.5156866667,-110875.24054999996
9445.0,460457.6781566665,-107710.80229666666
9446.0,447356.5740699999,-87474.88366666669
9447.0,475442.7777566666,-112628.23771666666
9448.0,457446.3242433334,-114050.1443
9449.0,459596.9254666665,-24251.5352
9450.0,490942.23516999977,-130895.23564333332
9451.0,463113.3789833333,-94648.72458666663
9452.0,447103.36143333314,-82230.98985
9453.0,459052.1387766663,-69525.36856666667
9454.0,467950.96006,-107424.15329999998
9455.0,450315.90617999993,-97444.40948333332
9456.0,449877.28358333337,-96674.65403333334
9457.0,502043.5339766666,-147700.55380000002
9458.0,454007.2361666666,-80086.93001666664
9459.0,457184.5075666668,-125051.49764333334
9460.0,485188.2760266666,-179747.88091666668
9461.0,456133.5274133333,-79770.96677666667
9462.0,475058.8872533333,-67098.88398333333
9463.0,484380.339143333,-171710.87886000003
9464.0,452179.51093333313,-53589.43786666666
9465.0,467250.30786,-101018.34312000003
9466.0,477384.4487366668,-109597.75308333331
9467.0,458170.7338466666,-77174.46715000001
9468.0,452912.57772666647,-76249.83413333331
9469.0,472584.92234999983,-143089.4807833333
9470.0,443904.8806699999,-44156.77463333335
9471.0,515502.17411666655,-274911.1995333334
9472.0,454774.7956933333,-196898.0349100001
9473.0,479895.4497566665,-97388.92690000002
9474.0,455658.7108266665,-138124.3969833333
9475.0,502453.9308,-111618.35065
9476.0,484893.8198799998,-146054.57266
9477.0,466284.8455566668,-143856.01765666672
9478.0,530652.968213333,-140418.7886933333
9479.0,475361.5249033332,-79498.7981833333
9480.0,460030.15255,-65722.71501666667
9481.0,490714.64617,-202842.88887000005
9482.0,449463.9639499999,-70507.61579999999
9483.0,491114.7781499997,-123775.49751666666
9484.0,487686.07617666665,-203225.0491333333
9485.0,459128.01447333326,-93452.81195000002
9486.0,445505.7539966664,-72460.98749999999
9487.0,452436.8260899999,-38631.59661666666
9488.0,461514.3141733331,-52353.46350333334
9489.0,460914.24861666665,-112903.27013333338
9490.0,473233.5788999997,-126422.7619900001
9491.0,464608.0009533332,-84065.3622333333
9492.0,472291.722783333,-91765.92905
9493.0,464011.6297433332,-41842.130800000006
9494.0,447708.52047666645,-48526.81338333334
9495.0,457274.3447566666,-117746.1989766667
9496.0,447042.14807666646,-27693.68595
9497.0,486930.38496000005,-93782.40428333332
9498.0,496145.2867366664,-125908.45748333336
9499.0,456486.5796199999,-88547.61420333332
9500.0,461118.71425666654,-110043.90041666669
9501.0,487271.065893333,-180484.0252500001
9502.0,474408.4438899999,-148728.0779933333
9503.0,468451.9099999999,-56527.418326666666
9504.0,478094.3957266667,-51236.57362
9505.0,459911.5851333332,-90840.2673
9506.0,450363.5275099999,-61839.10321666665
9507.0,464884.3351833332,-126865.3143
9508.0,450583.0677833333,-85432.75573333338
9509.0,470138.49474000017,-125218.07478333334
9510.0,453788.06343333336,-122603.64045
9511.0,466772.0608499999,-120090.18293333332
9512.0,465578.0648199999,-103162.56411333334
9513.0,456851.3432766664,-48236.51229999999
9514.0,453430.1637633333,-81848.36654999996
9515.0,485024.7542966667,-134654.84646666664
9516.0,472898.21429999993,-136527.1342166667
9517.0,502990.8353166665,-214271.29846666663
9518.0,462141.2449633334,-92131.22997333332
9519.0,476746.44946000015,-74825.30789999999
9520.0,478751.3912,-123229.91595
9521.0,449152.0500166666,-93577.36313333332
9522.0,476928.74215000006,-110987.59891666668
9523.0,516758.8687600002,-168080.3057666666
9524.0,468943.82871,-120481.35828333336
9525.0,454430.8028466665,-26586.142416666666
9526.0,497212.07790999993,-117623.98163999998
9527.0,455268.7909133333,-123875.37725000002
9528.0,463262.8805100001,-50021.55930000001
9529.0,452680.72719,-137768.60388333333
9530.0,479755.8153066666,-110637.83069999996
9531.0,464855.6931566666,-201320.52075
9532.0,532519.2563199998,-182131.3044833333
9533.0,463970.1701433331,-68471.80293666667
9534.0,473240.5321633334,-93209.1435
9535.0,452990.49714333325,-120564.7570166666
9536.0,528893.8950499998,-113217.68971666667
9537.0,489687.5331099998,-209054.95781666672
9538.0,462785.51859666646,-90444.73549999998
9539.0,456071.3073766668,-93201.80423333331
9540.0,456818.6366633332,-85706.33360666667
9541.0,477703.3576533332,-140843.00788666675
9542.0,463282.5285333334,-163123.4361666666
9543.0,476502.5468333332,-201983.2939833333
9544.0,454600.04288666655,-72990.80321666667
9545.0,456527.8633666665,-60451.45173333334
9546.0,515557.9798766665,-194287.64317666664
9547.0,470580.2862033332,-61503.79728333335
9548.0,480127.2088699999,-98042.9834
9549.0,467755.5932099997,-189490.77506666668
9550.0,464898.25797666656,-148119.52831666666
9551.0,457321.9397366667,-92367.03248333336
9552.0,447399.9935033333,-57504.5133
9553.0,466107.80857333314,-55916.571016666654
9554.0,456146.49541666656,-70905.60306666668
9555.0,463233.5165166665,-110460.57233666666
9556.0,461741.7968433332,-147993.9321966667
9557.0,525872.8712033333,-77428.89374000001
9558.0,498108.5736066667,-134602.38564999998
9559.0,453386.6055,-33614.34365
9560.0,452277.02138999983,-27899.1394
9561.0,450220.1349566665,-24986.60505000001
9562.0,476215.5802366667,-123192.46215
9563.0,458375.9690399999,-63971.563226666665
9564.0,452310.89738666674,-64429.02161333334
9565.0,460790.6632299998,-76131.47823333333
9566.0,457285.9141366667,-60648.15881666668
9567.0,448847.0350399999,-86494.24723333333
9568.0,465410.2970466666,-99448.3826833333
9569.0,460684.0175699999,-122276.79206666665
9570.0,448940.5174466665,-71732.6622166667
9571.0,479777.36068000016,-183545.99646666663
9572.0,471900.5765466666,-77291.14996999998
9573.0,453671.3483833333,-60312.40915000001
9574.0,448762.0143166665,-41274.827016666655
9575.0,464818.1489499998,-116521.22675
9576.0,457066.8246666665,-56436.27148333334
9577.0,463470.53509666654,-115614.07859999994
9578.0,481187.2700833332,-123150.02811666668
9579.0,487848.90000666655,-117493.23447333332
9580.0,460794.51914,-99280.91417333332
9581.0,455032.2043,-91690.29499999995
9582.0,472649.5956133333,-173907.16129666672
9583.0,470782.3846200001,-113137.06770999996
9584.0,491123.0655933332,-131671.12536666665
9585.0,456290.15812333336,-109360.78191666666
9586.0,464426.0007133333,-88953.44901666665
9587.0,511247.55717333313,-140852.18208666667
9588.0,471238.40500666655,-84162.48416666666
9589.0,455551.6981266666,-62167.08944999998
9590.0,461658.88853333343,-154348.0211166666
9591.0,450872.759903333,-71622.18136666669
9592.0,454471.1911366665,-81255.61289999998
9593.0,473377.41066999966,-114303.8048
9594.0,449769.15196666657,-107668.03388333337
9595.0,452261.15294999984,-71751.77033333333
9596.0,477521.9163899997,-163572.73338333334
9597.0,453388.89141666656,-123933.56349999996
9598.0,450576.3542799999,-177197.5579466666
9599.0,451144.2156866666,-95582.73720000002
9600.0,466526.0215833333,-175015.50374666665
9601.0,453285.82984666666,-172976.77190000002
9602.0,498407.2390666666,-171348.7940333333
9603.0,446600.7744766666,-49249.99642000002
9604.0,458845.1406533333,-79257.12466666666
9605.0,460322.16785,-74197.81484333333
9606.0,451834.8371166665,-61004.62930000003
9607.0,459013.8558333332,-62061.14589999999
9608.0,472821.6393833331,-102712.81045
9609.0,488166.4272166666,-154964.3252666667
9610.0,481607.3418733332,-87143.60191666665
9611.0,492076.0646433333,-223170.19453333336
9612.0,473599.9184066664,-74978.26434
9613.0,462859.9566166668,-121405.33789999995
9614.0,466819.36219,-102666.68298333332
9615.0,491686.3663333333,-84239.20190000001
9616.0,453895.7560766666,-97035.49701666666
9617.0,541172.7373899998,-134369.36801666665
9618.0,466073.87554666656,-113298.36287
9619.0,521424.7454099997,-142794.85379666666
9620.0,459460.7685733333,-96923.1144333333
9621.0,455034.6905933331,-56767.68886666667
9622.0,468469.3406933331,-99329.89756666668
9623.0,507832.3291766667,-175683.5324333333
9624.0,449528.7444366664,-52802.77173000001
9625.0,469732.94166,-164540.71865000002
9626.0,462049.0353833334,-134900.52729999996
9627.0,453336.5592633332,-34537.164
9628.0,454267.4711866666,-78858.8662
9629.0,483978.14809333335,-92775.45911666668
9630.0,496858.89215999993,-106246.91886666665
9631.0,454451.33637666656,-77477.79073333334
9632.0,463093.5823533334,-82098.07972333331
9633.0,456217.45651666645,-167398.2075
9634.0,469051.00986000017,-123219.40714999996
9635.0,486820.60527333326,-137120.81247333332
9636.0,449680.6676766666,-52327.77038333334
9637.0,480435.82070666674,-149379.08134999996
9638.0,518671.375953333,-227184.22858000005
9639.0,473837.6592633332,-97717.36921666666
9640.0,459274.4632066665,-94104.60942
9641.0,478302.9922166664,-154719.89101666666
9642.0,447106.74489666655,-33218.14773333334
9643.0,492704.5794333333,-164440.17996666668
9644.0,481980.2418466665,-134594.41355
9645.0,471102.1389633333,-125531.29919333333
9646.0,446862.35493666655,-118370.8389
9647.0,461569.4192833331,-91863.2816
9648.0,498966.6088066666,-161273.37361666665
9649.0,449408.6087299999,-38784.13245
9650.0,461036.335333333,-49400.98548333332
9651.0,489435.6848066665,-184225.9944500001
9652.0,477958.0906333331,-104476.85831666664
9653.0,454506.9928833333,-63218.214216666674
9654.0,483919.8900166666,-129824.81579999995
9655.0,505765.2903133336,-147293.3731666666
9656.0,462091.7263333331,-102994.18645
9657.0,458252.1326666667,-33397.07493333333
9658.0,515882.57182,-157349.5750333334
9659.0,453710.5850266666,-63472.84688333333
9660.0,457100.27957,-148428.15488666666
9661.0,458904.6769966666,-89568.30546666667
9662.0,537528.3480833335,-196105.5221833333
9663.0,458331.9431666664,-54096.63818333333
9664.0,462811.61185,-106827.20456666668
9665.0,456128.58788666665,-122887.93863333332
9666.0,466535.25652333314,-81667.75504999998
9667.0,481230.0165366664,-92063.49611666668
9668.0,456694.02968666656,-100017.17128333336
9669.0,481119.07342999976,-111906.54991666669
9670.0,454049.8544,-60068.87176666669
9671.0,468793.9418533332,-140119.89134666673
9672.0,496381.5684166664,-101139.41691666668
9673.0,494359.86790666654,-53477.20744999998
9674.0,454705.5874233332,-125702.7747133333
9675.0,465105.3424266664,-79252.41389999999
9676.0,447627.6265200001,-100907.08796
9677.0,449893.6998,-90521.80018333333
9678.0,448830.4620633331,-95830.73761666668
9679.0,496020.13613,-239641.83691666665
9680.0,450786.91068999993,-74699.50971666664
9681.0,505609.1200499997,-118180.85306666663
9682.0,459963.6156266664,-97820.19147666665
9683.0,479694.89181,-148663.19595
9684.0,451129.1366333333,-113287.87709333329
9685.0,459144.9725933332,-94260.00948999998
9686.0,459357.0269466665,-97360.19283333332
9687.0,464119.52072,-78584.84981666667
9688.0,453738.2422366664,-82214.17705
9689.0,470100.6505033332,-40933.760063333335
9690.0,492085.39413999976,-81259.55631000001
9691.0,501495.0295433331,-85398.16439333335
9692.0,482159.44214666646,-127915.63688333335
9693.0,487651.6600099999,-172288.35960000005
9694.0,481258.4814433334,-107816.00103333332
9695.0,455017.4867333333,-84704.8276333333
9696.0,468564.9973533331,-62303.78511666668
9697.0,528933.4805066666,-200303.2837933333
9698.0,467158.2373299997,-152096.25658666668
9699.0,456122.05956,-82593.32813333333
9700.0,452958.28008333326,-91137.02191666664
9701.0,456301.1720466666,-49919.43566666666
9702.0,449082.1164566666,-31596.502483333326
9703.0,491530.1547566665,-71845.95005
9704.0,453549.3400033332,-150392.8498566667
9705.0,486383.8094333332,-125048.53528333336
9706.0,455612.41380333307,-91198.79
9707.0,489217.7288833332,-148974.23715000003
9708.0,509242.7683999999,-206018.27935000003
9709.0,453537.1152333332,-69848.75359333334
9710.0,457446.06996666646,-47049.17101666666
9711.0,516344.96219333325,-127100.53071666668
9712.0,469088.4143566666,-166264.18305999992
9713.0,487706.62977,-172449.47794999997
9714.0,459318.8604766668,-78613.96943333333
9715.0,460225.19600333314,-100818.56557
9716.0,451678.1161166664,-117420.06372333328
9717.0,470938.5053733333,-122654.01949999997
9718.0,481114.7968133332,-140101.4455666666
9719.0,452170.4546999999,-22698.213066666664
9720.0,500022.4432033333,-86636.31411666668
9721.0,488334.5615333333,-202126.30579999991
9722.0,481936.2337033333,-164613.99825000006
9723.0,550536.8111033333,-243125.36311333333
9724.0,506413.7737266664,-172597.9332833333
9725.0,461263.0278899997,-40389.47195
9726.0,459230.72695666656,-33769.587583333334
9727.0,458414.4259166666,-104992.73220999991
9728.0,474753.2287166666,-58244.43113333332
9729.0,479703.3427833331,-171099.43128333343
9730.0,451337.3759766667,-76017.61661666665
9731.0,474161.51138666656,-136854.19715666672
9732.0,449620.6877866666,-96330.62290000002
9733.0,501450.3993733331,-103843.5454
9734.0,465890.7974899999,-100477.87229333332
9735.0,454721.1406499997,-65526.576710000016
9736.0,449031.8223,-24784.45576666667
9737.0,467470.3058766665,-62973.65888
9738.0,467130.4990799999,-73691.51416
9739.0,455605.97980666655,-70512.90256666667
9740.0,452639.48950999975,-84662.54262666668
9741.0,481681.72218,-108082.97091666669
9742.0,501486.9209666664,-220532.9672666667
9743.0,470971.8186,-82807.2367666667
9744.0,462040.06214999984,-95983.98783333338
9745.0,461713.40630999976,-126618.92566666663
9746.0,468888.9036999999,-148274.57871666664
9747.0,483571.9893666668,-72142.61776
9748.0,470443.6193733333,-143618.73251666658
9749.0,502490.2982833334,-194095.17673333333
9750.0,525584.94493,-66896.72593333333
9751.0,457133.40596,-78412.72103333332
9752.0,449501.24593666673,-32151.83285
9753.0,491586.8254700001,-201570.89006666656
9754.0,463032.8767,-108014.91583333332
9755.0,466354.1967033332,-130728.99965
9756.0,465826.42751,-172189.0512166667
9757.0,468775.0082166664,-96198.05433333332
9758.0,459239.78172999993,-82080.51126666665
9759.0,455891.0370733333,-78215.13783333333
